,GarageType = Attchd,GarageType = Detchd,GarageType = BuiltIn,GarageType = CarPort,GarageType = Basment,GarageType = 2Types,GarageType = No_Garage,GarageFinish = RFn,GarageFinish = Unf,GarageFinish = Fin,GarageFinish = No_Garage,BsmtQual = Gd,BsmtQual = TA,BsmtQual = Ex,BsmtQual = Fa,BsmtQual = No Basement,BsmtFinType1 = GLQ,BsmtFinType1 = ALQ,BsmtFinType1 = Unf,BsmtFinType1 = Rec,BsmtFinType1 = BLQ,BsmtFinType1 = LwQ,BsmtFinType1 = No Basement,ExterQual = Gd,ExterQual = TA,ExterQual = Ex,ExterQual = Fa,KitchenQual = Gd,KitchenQual = TA,KitchenQual = Ex,KitchenQual = Fa,Foundation = PConc,Foundation = CBlock,Foundation = BrkTil,Foundation = Wood,Foundation = Slab,Foundation = Stone,HeatingQC = Ex,HeatingQC = Gd,HeatingQC = TA,HeatingQC = Fa,HeatingQC = Po,MasVnrType = BrkFace,MasVnrType = None,MasVnrType = Stone,MasVnrType = BrkCmn,Id,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Hood_X,Hood_Y,NhMedGrThan,Neighborhood,SalePrice
88,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,88,3,1526,0,0,1013,1013,1,6,1915,42.022697408389,-93.6019325630406,100000,IDOTRR,85000
89,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,89,4,990,0,0,990,990,1,5,1994,42.015434,-93.6685882,150000,CollgCr,123600
90,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,90,4,1040,2,420,0,1040,1,4,1950,42.0150957,-93.69798309999999,100000,NAmes,109900
91,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,91,5,1235,2,480,1235,1235,1,6,1961,42.0150957,-93.69798309999999,100000,NAmes,98600
92,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,92,5,964,2,432,876,964,1,5,1921,42.0188970439511,-93.64860285282259,200000,Crawfor,163500
93,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,93,6,2291,2,506,1214,1260,2,9,1910,42.0290131428571,-93.61418499999999,100000,OldTown,133900
94,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,94,6,1786,2,684,824,905,2,7,1997,42.015434,-93.6685882,150000,CollgCr,204750
95,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,95,6,1470,2,420,680,680,2,6,1993,42.074257700000004,-93.6544632306114,150000,Gilbert,185000
96,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,96,7,1588,2,472,1588,1588,2,6,1999,42.015434,-93.6685882,150000,CollgCr,214000
97,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,97,4,960,1,432,960,960,1,6,1965,42.015945,-93.6856328,100000,Edwards,94750
98,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,98,5,835,1,366,458,835,1,5,1920,42.015945,-93.6856328,100000,Edwards,83000
99,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,99,4,1225,0,0,950,1225,1,6,1959,42.0150957,-93.69798309999999,100000,NAmes,128950
100,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,100,6,1610,2,480,1610,1610,2,6,1977,42.0150957,-93.69798309999999,150000,NWAmes,205000
101,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,101,6,1732,2,476,741,977,2,7,1985,42.025818900000004,-93.6685531,150000,SawyerW,178000
102,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,102,5,1535,2,410,0,1535,2,8,1979,42.025818900000004,-93.6685531,150000,SawyerW,118964
103,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,103,7,1226,3,740,1226,1226,2,6,2009,42.015434,-93.6685882,150000,CollgCr,198900
104,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,104,7,1818,1,240,1040,1226,1,7,1931,42.022697408389,-93.6019325630406,100000,IDOTRR,169500
105,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,105,8,1992,2,648,1053,1053,2,9,2003,42.0513008,-93.6441328,200000,Somerst,250000
106,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,106,4,1047,1,273,641,1047,1,6,1885,42.0290131428571,-93.61418499999999,100000,OldTown,100000
107,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,107,5,789,1,250,789,789,1,5,1948,42.0290131428571,-93.61418499999999,100000,OldTown,115000
108,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,108,5,1517,0,0,793,997,2,7,1919,42.022697408389,-93.6019325630406,100000,IDOTRR,115000
109,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,109,6,1844,2,546,1844,1844,2,7,1977,42.0150957,-93.69798309999999,150000,NWAmes,190000
110,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,110,6,1855,1,325,994,1216,2,7,1954,42.015945,-93.6856328,100000,Edwards,136900
111,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,111,7,1430,2,400,384,774,2,7,2000,42.074257700000004,-93.6544632306114,150000,Gilbert,180000
112,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,112,7,2696,3,792,1264,1282,2,10,2007,42.015434,-93.6685882,150000,CollgCr,383970
113,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,113,6,2259,2,450,1809,2259,2,7,1953,42.0188970439511,-93.64860285282259,200000,Crawfor,217000
114,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,114,6,2320,1,180,1028,1436,2,9,1945,42.0188970439511,-93.64860285282259,200000,Crawfor,259500
115,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,115,6,1458,2,440,729,729,2,5,1999,42.0513008,-93.6441328,200000,Somerst,176000
116,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,116,5,1092,1,288,1092,1092,1,6,1962,42.025818900000004,-93.6685531,100000,Sawyer,139000
117,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,117,5,1125,2,430,1125,1125,1,5,2006,42.015945,-93.6856328,100000,Edwards,155000
118,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,118,7,3222,3,594,1673,1699,3,11,1990,42.025818900000004,-93.6685531,150000,SawyerW,320000
119,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,119,6,1456,2,390,728,728,2,8,2005,42.015434,-93.6685882,150000,CollgCr,163990
120,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,120,6,988,2,540,938,988,1,4,1969,42.029666999999996,-93.6596334,200000,ClearCr,180000
121,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,121,4,1123,1,264,732,772,1,4,1939,42.022697408389,-93.6019325630406,100000,IDOTRR,100000
122,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,122,6,1080,1,288,1080,1080,1,5,1958,42.0150957,-93.69798309999999,100000,NAmes,136000
123,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,123,6,1199,2,530,1199,1199,2,5,1993,42.025818900000004,-93.6685531,150000,SawyerW,153900
