"GarageType = Attchd","GarageType = Detchd","GarageType = BuiltIn","GarageType = CarPort","GarageType = Basment","GarageType = 2Types","GarageType = No_Garage","GarageFinish = RFn","GarageFinish = Unf","GarageFinish = Fin","GarageFinish = No_Garage","BsmtQual = Gd","BsmtQual = TA","BsmtQual = Ex","BsmtQual = Fa","BsmtQual = No Basement","BsmtFinType1 = GLQ","BsmtFinType1 = ALQ","BsmtFinType1 = Unf","BsmtFinType1 = Rec","BsmtFinType1 = BLQ","BsmtFinType1 = LwQ","BsmtFinType1 = No Basement","ExterQual = Gd","ExterQual = TA","ExterQual = Ex","ExterQual = Fa","KitchenQual = Gd","KitchenQual = TA","KitchenQual = Ex","KitchenQual = Fa","Foundation = PConc","Foundation = CBlock","Foundation = BrkTil","Foundation = Wood","Foundation = Slab","Foundation = Stone","HeatingQC = Ex","HeatingQC = Gd","HeatingQC = TA","HeatingQC = Fa","HeatingQC = Po","MasVnrType = BrkFace","MasVnrType = None","MasVnrType = Stone","MasVnrType = BrkCmn","Id","OverallQual","GrLivArea","GarageCars","GarageArea","TotalBsmtSF","1stFlrSF","FullBath","TotRmsAbvGrd","YearBuilt","Hood_X","Hood_Y","NhMedGrThan","Neighborhood","SalePrice"
"false","false","false","false","false","false","true","false","false","false","true","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",89,4,990,0,0,990,990,1,5,1994,42.015434,-93.6685882,150000,"CollgCr",123600
"false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false",90,4,1040,2,420,0,1040,1,4,1950,42.0150957,-93.6979831,100000,"NAmes",109900
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true",91,5,1235,2,480,1235,1235,1,6,1961,42.0150957,-93.6979831,100000,"NAmes",98600
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false",92,5,964,2,432,876,964,1,5,1921,42.0188970439511,-93.6486028528226,200000,"Crawfor",163500
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false",93,6,2291,2,506,1214,1260,2,9,1910,42.0290131428571,-93.614185,100000,"OldTown",133900
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",94,6,1786,2,684,824,905,2,7,1997,42.015434,-93.6685882,150000,"CollgCr",204750
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false",95,6,1470,2,420,680,680,2,6,1993,42.0742577,-93.6544632306114,150000,"Gilbert",185000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",96,7,1588,2,472,1588,1588,2,6,1999,42.015434,-93.6685882,150000,"CollgCr",214000
"true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",97,4,960,1,432,960,960,1,6,1965,42.015945,-93.6856328,100000,"Edwards",94750
"false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false",98,5,835,1,366,458,835,1,5,1920,42.015945,-93.6856328,100000,"Edwards",83000
"false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false",99,4,1225,0,0,950,1225,1,6,1959,42.0150957,-93.6979831,100000,"NAmes",128950
