,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Neighborhood,ExterQual,KitchenQual,BsmtQual,GarageFinish,Foundation,HeatingQC,GarageType,MasVnrType,BsmtFinType1
828,185000,5,2126,2,538,1013,1160,2,7,1967,ClearCr,TA,TA,TA,Fin,PConc,TA,Attchd,None,LwQ
829,147400,7,1223,2,480,600,520,2,4,2005,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Detchd,None,Unf
830,166000,6,1392,2,458,1392,1392,1,6,1957,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,Rec
831,151000,7,1200,2,480,600,520,2,4,2005,Somerst,TA,Gd,Gd,RFn,PConc,Ex,Detchd,None,Unf
832,237000,7,1829,2,613,941,941,2,7,2003,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
833,167000,6,1516,2,472,1516,1516,1,6,1964,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,Rec
834,139950,5,1144,2,456,1144,1144,1,6,1961,NAmes,TA,TA,TA,Unf,CBlock,Gd,Attchd,BrkFace,Rec
835,128000,4,1067,2,436,1067,1067,2,4,1950,Sawyer,TA,Gd,Gd,Unf,CBlock,TA,Attchd,None,BLQ
836,153500,5,1559,2,812,1559,1559,1,5,1948,OldTown,TA,TA,TA,Unf,BrkTil,Gd,Detchd,None,Rec
837,100000,6,987,1,264,483,483,1,5,1973,BrDale,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,BLQ
838,144000,5,1099,1,352,1099,1099,1,6,1995,CollgCr,TA,Gd,Gd,Unf,PConc,Ex,Attchd,None,Unf
839,130500,5,1200,1,240,768,768,1,6,1946,Edwards,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,BLQ
840,140000,6,1482,1,400,672,810,2,7,1925,SWISU,TA,Fa,TA,Unf,BrkTil,TA,Detchd,None,BLQ
841,157500,5,1539,2,686,650,958,2,8,1904,OldTown,TA,Gd,TA,Unf,PConc,Gd,Detchd,None,Unf
842,174900,6,1165,2,490,1127,1165,1,6,1966,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,Rec
843,141000,5,1800,0,0,1800,1800,2,10,1961,NAmes,TA,TA,TA,,CBlock,Ex,,None,Unf
844,153900,5,1416,3,720,876,876,1,7,1915,OldTown,TA,TA,TA,Unf,BrkTil,Gd,Detchd,None,Unf
845,171000,5,1701,2,611,1390,1701,2,6,1975,Sawyer,TA,TA,Gd,Fin,CBlock,TA,Basment,None,ALQ
846,213000,7,1775,2,425,740,1006,2,7,1993,SawyerW,Gd,Gd,Gd,Unf,PConc,Ex,Attchd,BrkFace,ALQ
847,133500,5,864,1,338,864,864,1,5,1972,CollgCr,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,BLQ
848,240000,6,2358,2,360,907,1307,3,10,1908,ClearCr,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Unf
849,187000,6,1855,2,512,528,1094,2,7,1976,Veenker,Gd,TA,TA,RFn,CBlock,Ex,Attchd,BrkFace,Unf
850,131500,6,848,2,420,848,848,1,3,2003,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
851,215000,8,1456,2,400,1273,1456,2,7,2003,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,Unf
852,164000,7,1646,1,240,918,918,2,7,1941,Crawfor,TA,TA,TA,Unf,CBlock,Gd,Detchd,None,Rec
853,158000,6,1445,2,645,1127,1445,1,7,1964,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,Rec
854,170000,5,1779,2,454,1763,1779,1,6,1955,Sawyer,TA,TA,TA,Unf,CBlock,TA,Attchd,None,ALQ
855,127000,5,1040,1,260,1040,1040,1,6,1962,Sawyer,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,ALQ
856,147000,6,1026,2,576,940,1026,1,5,1978,CollgCr,TA,TA,Gd,Unf,CBlock,TA,Detchd,None,GLQ
857,174000,6,1481,2,343,702,702,2,6,1994,Gilbert,TA,TA,Gd,Fin,PConc,Gd,Attchd,None,Unf
858,152000,7,1370,2,479,1090,1370,2,6,1976,NWAmes,TA,TA,Gd,RFn,CBlock,TA,Attchd,BrkFace,Unf
859,250000,6,2654,2,619,1054,1512,2,9,1968,NWAmes,TA,Gd,TA,Unf,CBlock,TA,Attchd,BrkFace,BLQ
860,189950,7,1426,1,216,912,912,1,7,1918,Crawfor,Gd,Gd,TA,Unf,BrkTil,Gd,Detchd,None,Unf
861,131500,5,1039,2,504,1039,1039,1,6,1965,Sawyer,TA,TA,TA,Unf,PConc,Ex,Attchd,None,BLQ
862,152000,6,1097,2,480,1040,1097,2,6,1984,SawyerW,TA,TA,Gd,Unf,PConc,TA,Attchd,None,GLQ
863,132500,5,1148,1,672,1148,1148,1,6,1959,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
864,250580,7,1372,2,529,1372,1372,2,6,2007,Somerst,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,None,Unf
865,148500,5,1002,2,902,1002,1002,1,5,1970,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,BLQ
866,248900,8,1646,3,870,1638,1646,2,6,2006,Timber,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
867,129000,4,1120,2,544,1040,1120,1,5,1961,Sawyer,TA,Fa,TA,RFn,CBlock,TA,Attchd,None,ALQ
868,169000,5,2320,2,672,0,1547,2,7,1948,Gilbert,TA,TA,,Unf,Slab,Gd,Attchd,None,
869,236000,7,1949,2,574,1050,1062,2,8,1993,SawyerW,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
870,109500,5,894,1,308,894,894,1,5,1962,NAmes,TA,TA,TA,Unf,CBlock,Gd,Detchd,None,Unf
871,200500,6,1682,2,523,804,804,2,7,1998,CollgCr,TA,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
872,116000,5,910,2,414,105,910,1,5,1953,NAmes,Gd,Gd,TA,Unf,Stone,Gd,Attchd,None,Unf
873,133000,5,1268,1,288,832,1036,1,6,1949,NAmes,Gd,TA,TA,Unf,CBlock,Gd,Attchd,None,Rec
874,66500,5,1131,1,200,676,676,1,5,1941,OldTown,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,Unf
875,303477,8,2610,2,550,1184,1184,2,11,2007,Somerst,Gd,Ex,Gd,Fin,PConc,Ex,BuiltIn,None,GLQ
876,132250,4,1040,2,648,1064,1040,1,5,1963,Mitchel,TA,TA,TA,Unf,PConc,Gd,Attchd,None,ALQ
877,350000,9,2224,3,738,1462,1462,2,10,2004,NridgHt,Gd,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
878,148000,5,1155,2,576,1109,1155,1,6,1961,Sawyer,TA,Gd,TA,Unf,CBlock,TA,Detchd,None,ALQ
879,136500,5,864,1,336,864,864,1,6,1978,CollgCr,Gd,TA,TA,Unf,CBlock,Ex,Attchd,BrkFace,ALQ
880,157000,5,1090,2,450,1090,1090,1,5,2005,Edwards,TA,TA,Ex,Fin,PConc,Gd,Attchd,None,ALQ
881,187500,7,1717,2,400,1156,1187,2,7,1990,Timber,Gd,Gd,Gd,RFn,CBlock,Ex,Attchd,BrkFace,LwQ
882,178000,6,1593,2,389,808,808,2,7,1992,Gilbert,TA,TA,Gd,RFn,PConc,Gd,BuiltIn,None,Unf
883,118500,4,2230,1,440,795,954,1,10,1912,SWISU,Gd,TA,TA,Unf,PConc,TA,Detchd,None,Unf
884,100000,5,892,1,288,892,892,1,5,1967,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,BLQ
885,328900,9,1709,2,506,1698,1709,2,5,1999,Somerst,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,BrkFace,GLQ
886,145000,5,1712,2,588,1626,1712,2,8,1959,NAmes,TA,TA,TA,Fin,CBlock,Ex,Attchd,BrkFace,LwQ
887,135500,5,1393,1,300,816,872,1,8,1955,Edwards,TA,TA,TA,Unf,PConc,TA,Attchd,None,Unf
888,268000,8,2217,2,621,2217,2217,2,8,1970,NAmes,Gd,Gd,TA,Unf,PConc,Ex,Attchd,None,ALQ
889,149500,6,1505,2,505,1505,1505,1,6,1953,NAmes,TA,TA,TA,RFn,CBlock,Ex,Attchd,BrkFace,BLQ
890,122900,5,924,2,576,672,672,1,6,1949,NAmes,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,Unf
891,172500,6,1683,2,440,918,918,2,7,1978,Sawyer,TA,TA,TA,RFn,CBlock,Gd,Attchd,BrkFace,LwQ
892,154500,6,1068,1,264,1059,1068,1,6,1963,Sawyer,TA,TA,TA,RFn,CBlock,TA,Attchd,None,GLQ
893,165000,5,1383,1,354,1383,1383,1,6,1954,Sawyer,TA,TA,Gd,Unf,PConc,TA,Attchd,None,BLQ
894,118858,5,1535,2,400,0,1535,2,8,1979,SawyerW,TA,TA,,Unf,Slab,TA,Attchd,None,
895,140000,6,1796,2,483,780,983,1,8,1963,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,BLQ
896,106500,4,951,1,327,951,951,1,6,1936,IDOTRR,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,ALQ
897,142953,5,2240,2,528,0,1120,2,12,1979,SawyerW,TA,TA,,Unf,Slab,TA,Detchd,None,
898,611657,9,2364,3,820,2330,2364,2,11,2009,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
899,135000,5,1236,1,288,912,1236,1,6,1961,Sawyer,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
900,110000,4,858,1,684,858,858,1,4,1971,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,ALQ
901,153000,5,1306,1,756,992,1306,1,5,1957,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,BLQ
902,180000,7,1509,2,393,783,807,2,8,2003,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
903,240000,7,1670,3,690,1670,1670,2,7,2006,Gilbert,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
904,125500,5,902,1,288,876,902,1,6,1967,Sawyer,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,GLQ
905,128000,5,1063,1,280,1056,1063,1,6,1954,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,Stone,Rec
906,255000,8,1636,3,865,1623,1636,2,8,2006,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
907,250000,7,2057,1,180,1017,1020,1,6,1936,Crawfor,Gd,Gd,Gd,Fin,CBlock,Gd,Attchd,None,Rec
908,131000,5,902,2,484,864,902,1,5,1983,Mitchel,TA,TA,Gd,Unf,CBlock,TA,Attchd,None,BLQ
909,174000,6,1484,2,390,742,742,2,8,2005,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
910,154300,5,2274,2,480,1105,1105,2,12,1960,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,Rec
911,143500,5,1268,1,252,1268,1268,1,5,1977,CollgCr,TA,Gd,Gd,Unf,CBlock,TA,Detchd,None,ALQ
912,88000,5,1015,1,450,768,1015,1,6,1925,BrkSide,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Rec
913,145000,5,2002,3,871,1001,1001,2,8,1949,Crawfor,TA,TA,TA,Unf,CBlock,TA,2Types,None,BLQ
914,173733,6,1224,2,528,612,612,2,4,2009,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Detchd,Stone,GLQ
915,75000,4,1092,1,286,546,546,1,6,1970,MeadowV,TA,TA,TA,Unf,CBlock,Fa,Attchd,BrkFace,Unf
916,35311,2,480,1,308,480,480,0,4,1949,IDOTRR,TA,TA,TA,Unf,CBlock,TA,Detchd,None,BLQ
917,135000,4,1229,1,284,1134,1229,1,6,1956,Edwards,TA,TA,TA,RFn,CBlock,Ex,Attchd,None,ALQ
918,238000,7,2127,3,833,1104,912,2,8,1991,SawyerW,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,None,BLQ
919,176500,6,1414,2,601,1184,1414,1,6,1958,NAmes,Ex,TA,Gd,Unf,CBlock,Ex,Attchd,None,ALQ
920,201000,6,1721,2,471,928,936,2,7,1994,SawyerW,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
921,145900,5,2200,0,0,1272,1272,2,9,1900,Edwards,TA,TA,TA,,CBlock,Gd,,None,ALQ
922,169990,6,1316,2,397,1316,1316,2,6,2005,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
923,193000,6,1617,2,533,1604,1617,2,5,1993,SawyerW,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,LwQ
924,207500,6,1686,2,612,1686,1686,2,7,1980,NWAmes,TA,TA,Gd,Unf,CBlock,TA,Attchd,BrkFace,BLQ
925,175000,5,1126,2,540,1126,1126,2,6,1977,NWAmes,TA,Ex,Gd,RFn,PConc,TA,Attchd,None,ALQ
926,285000,8,2374,3,656,1181,1234,2,10,2003,NridgHt,Gd,Ex,Gd,Fin,PConc,Ex,BuiltIn,BrkFace,Unf
927,176000,7,1978,2,486,832,1098,2,9,1968,NWAmes,TA,TA,TA,RFn,CBlock,Gd,Attchd,BrkFace,BLQ
928,236500,8,1788,2,522,1753,1788,2,7,2001,CollgCr,Gd,Ex,Gd,RFn,PConc,Ex,Attchd,None,Unf
929,222000,7,2236,2,642,964,993,2,8,1997,Gilbert,TA,Gd,Gd,Fin,PConc,Gd,BuiltIn,BrkFace,Unf
930,201000,8,1466,3,610,1466,1466,2,7,2007,Timber,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
931,117500,5,925,1,429,925,925,1,5,1965,NAmes,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,BLQ
932,320000,9,1905,3,788,1905,1905,2,8,2006,Somerst,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,Unf
933,190000,7,1500,2,570,1500,1500,2,6,2004,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
934,242000,7,2069,2,505,585,2069,2,9,1960,NAmes,TA,Gd,Gd,RFn,CBlock,Ex,Attchd,None,GLQ
935,79900,4,747,2,528,600,747,1,5,1926,BrkSide,TA,TA,Fa,Unf,PConc,Gd,Detchd,BrkFace,Unf
936,184900,7,1200,2,555,1176,1200,2,5,2003,SawyerW,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
937,253000,7,1971,2,689,1113,1113,2,8,2005,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
938,239799,7,1962,3,868,1391,1391,2,7,2006,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
939,244400,7,2403,1,349,1032,1207,2,10,1940,ClearCr,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,Unf
940,150900,6,1728,2,574,1728,1728,2,8,1976,Mitchel,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Rec
941,214000,7,2060,2,390,992,1022,2,8,1999,Gilbert,Gd,Gd,Gd,RFn,PConc,Ex,BuiltIn,BrkFace,ALQ
942,150000,4,1440,0,0,1440,1440,2,8,1977,Edwards,TA,TA,Gd,,PConc,TA,,None,GLQ
943,143000,5,1632,2,576,1632,1632,2,8,1967,Mitchel,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Unf
944,137500,6,1344,2,525,819,1344,1,7,1958,Timber,TA,Gd,TA,RFn,CBlock,Gd,Basment,BrkFace,GLQ
945,124900,5,1869,2,456,1088,1188,1,7,1890,OldTown,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,LwQ
946,143000,5,1144,1,796,1144,1144,1,6,1959,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,ALQ
947,270000,8,1629,3,808,1616,1629,2,9,2002,Timber,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
948,192500,7,1776,2,474,936,936,2,7,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
949,197500,6,1381,2,676,1161,1381,1,5,1972,NWAmes,TA,Gd,TA,RFn,CBlock,TA,Attchd,None,ALQ
950,129000,5,864,2,720,864,864,1,5,1950,NAmes,TA,Gd,TA,RFn,CBlock,Gd,Detchd,None,ALQ
951,119900,5,965,1,300,828,965,1,6,1965,SawyerW,TA,TA,TA,Unf,CBlock,Gd,Detchd,None,BLQ
952,133900,5,768,1,396,768,768,1,5,1972,CollgCr,TA,TA,Gd,Fin,CBlock,Gd,Detchd,None,GLQ
953,172000,5,1968,2,530,784,1168,2,7,1969,Mitchel,TA,TA,TA,RFn,CBlock,Ex,Attchd,BrkFace,ALQ
954,127500,6,980,0,0,945,980,2,4,1975,Edwards,TA,TA,Gd,,CBlock,TA,,BrkFace,GLQ
955,145000,6,1958,2,492,979,979,2,8,1946,Crawfor,TA,TA,Gd,Unf,CBlock,TA,Attchd,BrkFace,Rec
956,124000,6,1229,2,462,561,561,1,5,1980,Blueste,TA,TA,Gd,Fin,CBlock,TA,Attchd,None,ALQ
957,132000,5,1057,2,576,1057,1057,1,6,1962,Sawyer,TA,TA,TA,Fin,CBlock,TA,Detchd,None,Rec
958,185000,7,1337,2,531,1337,1337,2,6,2003,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
959,155000,7,1416,2,484,696,696,2,6,1999,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,None,ALQ
960,116500,5,858,0,0,858,858,1,4,1958,BrkSide,TA,TA,TA,,CBlock,Gd,,None,BLQ
961,272000,6,2872,2,619,1330,1542,2,11,1977,NWAmes,TA,TA,Gd,Fin,CBlock,TA,Attchd,BrkFace,ALQ
962,155000,6,1548,2,440,804,804,2,7,1976,NPkVill,TA,Gd,Gd,Unf,CBlock,TA,Detchd,None,ALQ
963,239000,9,1800,2,702,1800,1800,2,7,2007,CollgCr,Gd,Ex,Ex,Fin,PConc,Ex,Attchd,None,Unf
964,214900,7,1894,2,510,817,824,2,8,2002,Timber,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,BrkFace,GLQ
965,178900,6,1484,2,393,783,783,2,8,2005,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
966,160000,5,1308,1,256,728,976,1,7,1940,Crawfor,Gd,TA,TA,Unf,BrkTil,Ex,Detchd,None,Rec
967,135000,5,1098,1,260,1098,1098,1,6,1955,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,ALQ
968,37900,3,968,0,0,600,600,1,6,1910,OldTown,TA,TA,TA,,BrkTil,Fa,,None,Unf
969,140000,6,1095,1,264,588,1095,1,6,1958,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,ALQ
970,135000,4,1192,0,0,720,720,1,6,1949,NAmes,TA,TA,TA,,CBlock,TA,,None,Unf
971,173000,7,1626,2,474,764,764,2,6,2003,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,BuiltIn,Stone,GLQ
972,99500,6,918,1,264,918,918,2,5,1979,SawyerW,TA,TA,Gd,Unf,CBlock,TA,Attchd,None,Unf
973,182000,7,1428,2,480,1428,1428,2,6,2007,Somerst,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
974,167500,7,2019,2,532,728,1136,1,8,1910,BrkSide,TA,Gd,Gd,Unf,BrkTil,TA,Detchd,None,Unf
975,165000,7,1382,2,490,673,673,2,6,2000,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,None,GLQ
976,85500,4,869,0,0,440,869,1,4,1923,BrkSide,TA,Fa,Gd,,PConc,TA,,None,Unf
977,199900,7,1241,2,569,1241,1241,1,4,2006,Somerst,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
978,110000,4,894,2,400,894,894,1,5,1954,Edwards,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,LwQ
979,139000,5,1121,2,480,1121,1121,1,5,1963,Sawyer,TA,TA,TA,Unf,PConc,TA,Detchd,None,Rec
980,178400,7,999,2,588,944,999,1,6,1961,NAmes,Ex,Ex,TA,RFn,CBlock,Gd,Attchd,Stone,ALQ
981,336000,8,2612,3,676,1225,1276,2,8,1998,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
982,159895,7,1266,2,388,1266,1266,2,6,2007,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,Unf
983,255900,8,2290,2,779,1128,1149,2,9,2002,CollgCr,Gd,Gd,Gd,Unf,PConc,Ex,Attchd,None,Unf
984,126000,5,1734,2,539,0,1302,2,8,1977,Mitchel,TA,Gd,,Unf,CBlock,TA,Attchd,None,
985,125000,5,1164,1,240,1164,1164,1,5,1950,Edwards,TA,TA,TA,Unf,CBlock,TA,Detchd,None,ALQ
986,117000,6,1635,1,255,485,1001,1,5,1910,OldTown,TA,Gd,TA,Unf,CBlock,Gd,Attchd,None,Unf
987,395192,9,1940,3,606,1930,1940,2,8,2009,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
988,195000,6,2030,2,551,848,1118,2,8,1976,NWAmes,TA,Gd,TA,Fin,CBlock,TA,Attchd,BrkFace,LwQ
989,197000,7,1576,2,614,770,778,2,6,2006,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
990,348000,8,2392,3,870,1396,1407,2,7,1997,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
991,168000,8,1742,2,424,916,916,1,8,1882,OldTown,Gd,Gd,TA,Unf,BrkTil,Gd,Attchd,None,BLQ
992,187000,6,1851,2,440,822,1020,2,7,1964,NAmes,TA,Gd,TA,RFn,CBlock,Gd,Attchd,BrkFace,BLQ
993,173900,6,1500,2,564,750,750,2,6,2005,CollgCr,TA,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
994,337500,10,1718,3,786,1700,1718,2,7,2006,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
995,121600,4,1230,1,305,747,774,1,5,1946,BrkSide,TA,TA,TA,Unf,CBlock,TA,Detchd,None,ALQ
996,136500,5,1050,1,368,1050,1050,1,6,1961,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Rec
997,185000,6,1442,2,615,1442,1442,2,6,1970,NWAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,Unf
998,91000,3,1077,1,210,1007,1077,1,6,1922,IDOTRR,TA,TA,TA,Unf,BrkTil,Fa,Detchd,None,Unf
999,206000,7,1208,2,632,1187,1208,2,6,2006,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
1000,82000,3,944,2,528,0,944,1,4,1952,Edwards,TA,Fa,,Unf,Slab,Fa,Detchd,None,
1001,86000,5,691,1,216,691,691,1,4,1920,OldTown,TA,Ex,Fa,Unf,BrkTil,Ex,Detchd,None,Unf
1002,232000,8,1574,3,824,1574,1574,2,7,2006,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1003,136905,5,1680,2,528,1680,1680,2,8,1976,NWAmes,TA,TA,TA,Unf,CBlock,Fa,Detchd,BrkFace,Unf
1004,181000,7,1504,2,457,1346,1504,2,7,2005,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1005,149900,5,985,1,328,985,985,2,6,1977,CollgCr,Gd,TA,Gd,Unf,CBlock,TA,Attchd,BrkFace,GLQ
1006,163500,6,1657,2,484,1657,1657,2,7,1970,NAmes,TA,TA,Gd,Unf,CBlock,Gd,Attchd,None,LwQ
1007,88000,4,1092,1,286,546,546,1,6,1970,MeadowV,TA,TA,TA,RFn,CBlock,TA,Attchd,None,BLQ
1008,240000,7,1710,2,550,1710,1710,2,7,2004,Mitchel,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,Stone,Unf
1009,102000,5,1522,0,0,1008,1008,2,7,1926,SWISU,TA,TA,TA,,BrkTil,Ex,,None,Unf
1010,135000,5,1271,1,312,720,720,2,7,1948,Sawyer,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Unf
1011,100000,5,1664,0,0,0,1664,2,8,1965,Edwards,TA,TA,,,CBlock,TA,,None,
1012,165000,6,1502,1,180,602,900,1,7,1923,Crawfor,TA,Gd,TA,Unf,PConc,TA,Detchd,None,Unf
1013,85000,5,1022,1,280,1022,1022,1,4,1910,OldTown,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,ALQ
1014,119200,6,1082,1,240,1082,1082,1,5,1948,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,BLQ
1015,227000,8,1665,2,528,810,810,2,6,2001,NWAmes,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1016,203000,7,1504,2,478,1504,1504,2,6,1996,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1017,187500,8,1360,2,565,1220,1360,1,4,1984,StoneBr,Gd,Gd,Gd,RFn,CBlock,Gd,Attchd,None,GLQ
1018,160000,7,1472,2,402,384,802,2,7,1991,Gilbert,Gd,Gd,Gd,RFn,PConc,Gd,Attchd,BrkFace,Unf
1019,213490,7,1506,2,440,1362,1506,2,6,2005,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1020,176000,4,1132,2,451,1132,1132,1,5,2005,Edwards,TA,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1021,194000,7,1220,2,632,1199,1220,2,6,2006,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
1022,87000,5,1248,1,160,912,912,1,6,1930,OldTown,TA,TA,TA,Unf,CBlock,Gd,Detchd,None,LwQ
1023,191000,7,1504,2,437,1346,1504,2,7,2005,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1024,287000,8,2898,2,665,1565,2898,2,10,1976,Timber,Gd,Gd,Gd,Fin,CBlock,TA,Attchd,None,ALQ
1025,112500,5,882,2,461,882,882,1,5,1972,CollgCr,TA,TA,TA,Unf,CBlock,TA,Detchd,None,LwQ
1026,167500,5,1264,2,461,1268,1264,1,6,1960,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,Rec
1027,293077,8,1646,3,800,1638,1646,2,7,2007,Timber,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
1028,105000,5,1376,1,240,768,968,1,6,1941,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Rec
1029,118000,6,1218,1,264,672,672,1,7,1972,BrDale,TA,TA,TA,Unf,CBlock,Gd,Detchd,BrkFace,BLQ
1030,160000,5,1928,0,0,686,948,2,10,1916,SWISU,TA,TA,TA,,PConc,Gd,,None,Unf
1031,197000,7,3082,2,672,824,1687,2,12,1920,SWISU,TA,TA,TA,Fin,BrkTil,Ex,Basment,None,GLQ
1032,310000,8,2520,3,796,1338,1352,2,10,1993,NoRidge,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1033,230000,7,1654,3,900,1654,1654,2,6,2002,CollgCr,Gd,Gd,Gd,Unf,PConc,Ex,Attchd,Stone,GLQ
1034,119750,5,954,1,240,920,954,1,5,1938,Crawfor,TA,Fa,Fa,Unf,PConc,Ex,Basment,None,Unf
